_type;_tags_wikipedia;_tags_wikidata;_tags_wheelchair;_tags_website;_tags_usage;_tags_train;_tags_start_date;_tags_source;_tags_railway:ref;_tags_railway;_tags_public_transport;_tags_passenger_lines;_tags_operator;_tags_network;_tags_name;_tags_gauge;_tags_electrified;_tags_check_date;_tags_baby_feeding;_tags_alt_name;_tags_air_conditioning;_tags_addr:street;_tags_addr:housenumber;_tags_addr:city;_nodes;_lon;_lat;_id;_geometry_centroid_lon;_geometry_centroid_lat;_geometry;_bounds_minlon;_bounds_minlat;_bounds_maxlon;_bounds_maxlat
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[5416486828, 5416486835, 5416486860, 5416486884, 5416486869, 6148297020, 5416486905];;;561780631;-72.581065780536;-38.73890359368949;[{'lat': -38.7393456, 'lon': -72.5819145}, {'lat': -38.7391365, 'lon': -72.5814357}, {'lat': -38.7389838, 'lon': -72.5811125}, {'lat': -38.7388269, 'lon': -72.5808443}, {'lat': -38.7385784, 'lon': -72.5804794}, {'lat': -38.738522, 'lon': -72.580401}, {'lat': -38.7384441, 'lon': -72.5803022}];-72.5819145;-38.7393456;-72.5803022;-38.7384441
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[5416486318, 5416486903, 5416486910, 5416486877];;;561780633;-72.57827160848565;-38.73700850708931;[{'lat': -38.7363081, 'lon': -72.5774262}, {'lat': -38.7371219, 'lon': -72.5783408}, {'lat': -38.737323, 'lon': -72.578641}, {'lat': -38.7375955, 'lon': -72.5790478}];-72.5790478;-38.7375955;-72.5774262;-38.7363081
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[5416486838, 6148297021, 5416486905];;;561780635;-72.5804285;-38.73856246666667;[{'lat': -38.7387075, 'lon': -72.5805973}, {'lat': -38.7385358, 'lon': -72.580386}, {'lat': -38.7384441, 'lon': -72.5803022}];-72.5805973;-38.7387075;-72.5803022;-38.7384441
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[8557086138, 7383382862, 6148297019, 5416486861, 5416486906, 5416487037, 5416486915];;;561780640;-72.58045177134139;-38.738237062016495;[{'lat': -38.7371032, 'lon': -72.5791298}, {'lat': -38.7371229, 'lon': -72.5791517}, {'lat': -38.7383932, 'lon': -72.5805807}, {'lat': -38.7384839, 'lon': -72.5806824}, {'lat': -38.7385325, 'lon': -72.5807466}, {'lat': -38.7388814, 'lon': -72.5812188}, {'lat': -38.7391512, 'lon': -72.5815751}];-72.5815751;-38.7391512;-72.5791298;-38.7371032
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[5416486863, 5416486893, 7383382866, 5416510968];;;561780643;-72.57824727275708;-38.73666692126081;[{'lat': -38.7381209, 'lon': -72.5799207}, {'lat': -38.7378846, 'lon': -72.5796108}, {'lat': -38.7359104, 'lon': -72.5773788}, {'lat': -38.7338048, 'lon': -72.5749913}];-72.5799207;-38.7381209;-72.5749913;-38.7338048
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[8557086141, 5416486868, 5416486821];;;561780644;-72.57956273333332;-38.73809596666666;[{'lat': -38.7380072, 'lon': -72.5793741}, {'lat': -38.738066, 'lon': -72.5794921}, {'lat': -38.7382147, 'lon': -72.579822}];-72.579822;-38.7382147;-72.5793741;-38.7380072
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[7383382872, 7383382875, 7383382873, 7383382874, 7383382876, 7383414004, 7383414003, 7383414002];;;561780645;-72.57816651705556;-38.73650116851826;[{'lat': -38.7378516, 'lon': -72.5796292}, {'lat': -38.7376018, 'lon': -72.5794045}, {'lat': -38.7375089, 'lon': -72.579322}, {'lat': -38.7373216, 'lon': -72.5791463}, {'lat': -38.7371443, 'lon': -72.5789672}, {'lat': -38.7357908, 'lon': -72.5774385}, {'lat': -38.7354606, 'lon': -72.5770113}, {'lat': -38.7352047, 'lon': -72.5766427}];-72.5796292;-38.7378516;-72.5766427;-38.7352047
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[5416486893, 5416487025, 7383382865, 5416487030, 5416510993, 5416510968, 5416510999];;;561780646;-72.57724616206917;-38.735815535682455;[{'lat': -38.7378846, 'lon': -72.5796108}, {'lat': -38.7374671, 'lon': -72.5790409}, {'lat': -38.7359345, 'lon': -72.5773332}, {'lat': -38.7346405, 'lon': -72.5758839}, {'lat': -38.7339229, 'lon': -72.5750953}, {'lat': -38.7338048, 'lon': -72.5749913}, {'lat': -38.7336216, 'lon': -72.5748298}];-72.5796108;-38.7378846;-72.5748298;-38.7336216
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[5416486881, 5416487023, 5416486902, 5416487022, 5416510991, 5416510993];;;561780647;-72.57792733884924;-38.73646489632365;[{'lat': -38.7384567, 'lon': -72.5802327}, {'lat': -38.7383871, 'lon': -72.5801266}, {'lat': -38.7379745, 'lon': -72.5795586}, {'lat': -38.7359565, 'lon': -72.5773028}, {'lat': -38.7340814, 'lon': -72.5752335}, {'lat': -38.7339229, 'lon': -72.5750953}];-72.5802327;-38.7384567;-72.5750953;-38.7339229
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[5416486905, 5416486863, 7383382872, 5416486850, 7383382867, 7383414002, 5416486913, 5416510999, 5416511000, 7383413988];;;561780649;-72.57665356779441;-38.73520471486787;[{'lat': -38.7384441, 'lon': -72.5803022}, {'lat': -38.7381209, 'lon': -72.5799207}, {'lat': -38.7378516, 'lon': -72.5796292}, {'lat': -38.7369922, 'lon': -72.5786305}, {'lat': -38.7358769, 'lon': -72.577423}, {'lat': -38.7352047, 'lon': -72.5766427}, {'lat': -38.7345694, 'lon': -72.5759054}, {'lat': -38.7336216, 'lon': -72.5748298}, {'lat': -38.733393, 'lon': -72.5746051}, {'lat': -38.7331597, 'lon': -72.57439}];-72.5803022;-38.7384441;-72.57439;-38.7331597
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[5416486318, 5416486871, 5416486844, 5416486918, 7383382871, 5416486316, 5416486889, 5416486848, 5416486902];;;561780650;-72.57841845206578;-38.73713941718002;[{'lat': -38.7363081, 'lon': -72.5774262}, {'lat': -38.7364969, 'lon': -72.5775983}, {'lat': -38.7370738, 'lon': -72.5782228}, {'lat': -38.73726, 'lon': -72.5784615}, {'lat': -38.7374471, 'lon': -72.5787239}, {'lat': -38.7376146, 'lon': -72.5789671}, {'lat': -38.7377448, 'lon': -72.579206}, {'lat': -38.737811, 'lon': -72.5793209}, {'lat': -38.7379745, 'lon': -72.5795586}];-72.5795586;-38.7379745;-72.5774262;-38.7363081
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[5416520168, 5416486880, 7383413997, 5416486318];;;561780651;-72.57666129134296;-38.735615330893;[{'lat': -38.7349712, 'lon': -72.5759442}, {'lat': -38.7352055, 'lon': -72.5762111}, {'lat': -38.7360579, 'lon': -72.5771548}, {'lat': -38.7363081, 'lon': -72.5774262}];-72.5774262;-38.7363081;-72.5759442;-38.7349712
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[5416486889, 5416486877, 7383382863, 5416486831];;;561780652;-72.57660328362425;-38.735445685161835;[{'lat': -38.7377448, 'lon': -72.579206}, {'lat': -38.7375955, 'lon': -72.5790478}, {'lat': -38.7360035, 'lon': -72.5772272}, {'lat': -38.735695, 'lon': -72.5768951}];-72.579206;-38.7377448;-72.5768951;-38.735695
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[5416523033, 5416523037, 5416487029, 5416520168, 5416486862, 5416486886, 5416486859];;;561780654;-72.57622162758568;-38.73522204392156;[{'lat': -38.7344838, 'lon': -72.5755352}, {'lat': -38.7347167, 'lon': -72.575732}, {'lat': -38.7348561, 'lon': -72.575845}, {'lat': -38.7349712, 'lon': -72.5759442}, {'lat': -38.7353289, 'lon': -72.5762728}, {'lat': -38.7354733, 'lon': -72.5764365}, {'lat': -38.73599, 'lon': -72.5769944}];-72.5769944;-38.73599;-72.5755352;-38.7344838
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[5416520187, 5416486920, 5416486896, 5416486912, 5416486900, 5416486885, 8557086134, 5416487044, 8557086133, 8557086139];;;561785569;-72.57933550069706;-38.73692837431654;[{'lat': -38.733983, 'lon': -72.5753648}, {'lat': -38.7343612, 'lon': -72.5758262}, {'lat': -38.7346207, 'lon': -72.5761883}, {'lat': -38.7349681, 'lon': -72.5766691}, {'lat': -38.735309, 'lon': -72.5771674}, {'lat': -38.7354837, 'lon': -72.5774061}, {'lat': -38.7355708, 'lon': -72.5775218}, {'lat': -38.7356605, 'lon': -72.5776341}, {'lat': -38.7357799, 'lon': -72.5777739}, {'lat': -38.7359033, 'lon': -72.5779078}];-72.5779078;-38.7359033;-72.5753648;-38.733983
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[5416487031, 7383382875];;;789700223;-72.57984965;-38.73797905;[{'lat': -38.7383563, 'lon': -72.5802948}, {'lat': -38.7376018, 'lon': -72.5794045}];-72.5802948;-38.7383563;-72.5794045;-38.7376018
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[5416487026, 7383414001, 7383414000, 7383382877, 7383414005, 7383382868, 5416523027];;;789700224;-72.57832427815944;-38.73653351496886;[{'lat': -38.738339, 'lon': -72.5803437}, {'lat': -38.7378562, 'lon': -72.5798075}, {'lat': -38.7375005, 'lon': -72.5794306}, {'lat': -38.7371715, 'lon': -72.579045}, {'lat': -38.736452, 'lon': -72.5782485}, {'lat': -38.7357629, 'lon': -72.5774767}, {'lat': -38.7350737, 'lon': -72.5766698}];-72.5803437;-38.738339;-72.5766698;-38.7350737
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[7383350781, 7383413989];;;789702831;-72.57409634999999;-38.7328739;[{'lat': -38.7327462, 'lon': -72.5739863}, {'lat': -38.7330016, 'lon': -72.5742064}];-72.5742064;-38.7330016;-72.5739863;-38.7327462
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[7383350778, 7383350779, 7383350780, 7383350782, 7383413985, 7383413989, 8541047061, 7383413988, 7383350784, 7383350783];;;789702832;-72.57312477187466;-38.73209954423363;[{'lat': -38.7310249, 'lon': -72.5717783}, {'lat': -38.7312441, 'lon': -72.5720961}, {'lat': -38.7316257, 'lon': -72.572661}, {'lat': -38.7324153, 'lon': -72.5735553}, {'lat': -38.7325827, 'lon': -72.5737289}, {'lat': -38.7330016, 'lon': -72.5742064}, {'lat': -38.7330201, 'lon': -72.5742278}, {'lat': -38.7331597, 'lon': -72.57439}, {'lat': -38.7333526, 'lon': -72.5746}, {'lat': -38.7335718, 'lon': -72.5748407}];-72.5748407;-38.7335718;-72.5717783;-38.7310249
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[5416486896, 7383413996, 7383413995, 7383413994];;;789702833;-72.57665736784341;-38.7349173978087;[{'lat': -38.7346207, 'lon': -72.5761883}, {'lat': -38.7347314, 'lon': -72.5764065}, {'lat': -38.734834, 'lon': -72.5765727}, {'lat': -38.7353466, 'lon': -72.5772809}];-72.5772809;-38.7353466;-72.5761883;-38.7346207
way;;;;;;;;;;rail;;;;;;;;;;;;;;;[7383414000, 7383413999];;;789702834;-72.57956304999999;-38.7375965;[{'lat': -38.7375005, 'lon': -72.5794306}, {'lat': -38.7376925, 'lon': -72.5796955}];-72.5796955;-38.7376925;-72.5794306;-38.7375005
way;;;;;main;;;;;rail;;1;;;Línea Central Sur;1676;no;;;Línea Troncal Sur;;;;;[2710127466, 672572190, 672572189, 682908443, 760162543, 2710127471, 672572188, 11403883709, 2710127473, 11403883711, 1641614462, 1641614463, 672572187, 12762282062, 672572186, 12762282061, 12762282060, 1641614464, 1559828923, 2560787316, 12762282059, 1641614465, 2560787315, 12762282058, 672572185, 12762282057, 2710127475, 1559828947];;;792355593;-72.50869716643486;-38.68008362621663;[{'lat': -38.6730112, 'lon': -72.5014991}, {'lat': -38.6735596, 'lon': -72.5021242}, {'lat': -38.6749205, 'lon': -72.5035979}, {'lat': -38.677458, 'lon': -72.5064555}, {'lat': -38.6778278, 'lon': -72.5068486}, {'lat': -38.6786289, 'lon': -72.5077461}, {'lat': -38.6794371, 'lon': -72.5086298}, {'lat': -38.6798683, 'lon': -72.509104}, {'lat': -38.680055, 'lon': -72.5093093}, {'lat': -38.6804458, 'lon': -72.5097487}, {'lat': -38.6806969, 'lon': -72.5100311}, {'lat': -38.6819979, 'lon': -72.5114585}, {'lat': -38.6822075, 'lon': -72.5116905}, {'lat': -38.6823247, 'lon': -72.5118074}, {'lat': -38.6824473, 'lon': -72.5119147}, {'lat': -38.6825749, 'lon': -72.5120121}, {'lat': -38.6827069, 'lon': -72.5120991}, {'lat': -38.682843, 'lon': -72.5121755}, {'lat': -38.6829824, 'lon': -72.5122409}, {'lat': -38.6831248, 'lon': -72.5122951}, {'lat': -38.6832695, 'lon': -72.5123378}, {'lat': -38.683416, 'lon': -72.512369}, {'lat': -38.6835637, 'lon': -72.5123885}, {'lat': -38.6837086, 'lon': -72.5123961}, {'lat': -38.6838536, 'lon': -72.5123925}, {'lat': -38.6839981, 'lon': -72.5123777}, {'lat': -38.6841417, 'lon': -72.5123516}, {'lat': -38.6844755, 'lon': -72.5122928}];-72.5123961;-38.6844755;-72.5014991;-38.6730112
way;;;;;;;;;;rail;;;;;;;;;;;;;;;[8429139011, 8429139008, 8429139010, 8429139006, 8429139009, 8429139007, 8429139005, 8429139003, 8429139001, 8429138998, 8429139000, 8429138997, 8429138991, 8429138996, 8429138999, 8429138995, 8429138994, 8429145827];;;907761758;-72.50299981929332;-38.67432636702151;[{'lat': -38.6769907, 'lon': -72.505983}, {'lat': -38.6769051, 'lon': -72.5059015}, {'lat': -38.6768172, 'lon': -72.5058241}, {'lat': -38.6767587, 'lon': -72.5057798}, {'lat': -38.6767021, 'lon': -72.5057316}, {'lat': -38.6766214, 'lon': -72.5056525}, {'lat': -38.6759189, 'lon': -72.5048639}, {'lat': -38.6745777, 'lon': -72.5033364}, {'lat': -38.673114, 'lon': -72.5017324}, {'lat': -38.6729766, 'lon': -72.5015746}, {'lat': -38.6728417, 'lon': -72.5014132}, {'lat': -38.672672, 'lon': -72.5012002}, {'lat': -38.6726273, 'lon': -72.5011435}, {'lat': -38.6725875, 'lon': -72.5010931}, {'lat': -38.6725067, 'lon': -72.5009814}, {'lat': -38.6724184, 'lon': -72.500847}, {'lat': -38.6723355, 'lon': -72.5007071}, {'lat': -38.6722583, 'lon': -72.5005621}];-72.505983;-38.6769907;-72.5005621;-38.6722583
way;;;;;;;;;;rail;;;;;;;;;;;;;;;[8429139014, 8429139013, 8429139011, 8429139012, 8429139004, 8429139002, 8429138993, 8429138992, 8429138991];;;907761759;-72.5032078041914;-38.67449668926854;[{'lat': -38.6778359, 'lon': -72.5069171}, {'lat': -38.6774417, 'lon': -72.5064802}, {'lat': -38.6769907, 'lon': -72.505983}, {'lat': -38.6765534, 'lon': -72.5055009}, {'lat': -38.6752122, 'lon': -72.5039855}, {'lat': -38.6738951, 'lon': -72.5025424}, {'lat': -38.6730114, 'lon': -72.5015608}, {'lat': -38.6728794, 'lon': -72.5014159}, {'lat': -38.6726273, 'lon': -72.5011435}];-72.5069171;-38.6778359;-72.5011435;-38.6726273
way;;;;;;;;;;rail;;;;;;;;;;;;;;;[2710127471, 8429145821, 8429145823, 8429145820, 8429145822, 8429145819, 8429145818, 8429145817, 8429138990, 8429138989, 8429138988];;;907761760;-72.50530642334671;-38.67648402554931;[{'lat': -38.6786289, 'lon': -72.5077461}, {'lat': -38.6785435, 'lon': -72.5076148}, {'lat': -38.6784536, 'lon': -72.5074884}, {'lat': -38.6783483, 'lon': -72.5073536}, {'lat': -38.678238, 'lon': -72.5072256}, {'lat': -38.6779541, 'lon': -72.5068881}, {'lat': -38.6774946, 'lon': -72.5064001}, {'lat': -38.675543, 'lon': -72.5042269}, {'lat': -38.6726177, 'lon': -72.5009975}, {'lat': -38.6724878, 'lon': -72.5008513}, {'lat': -38.6723482, 'lon': -72.5006932}];-72.5077461;-38.6786289;-72.5006932;-38.6723482
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[8446164028, 8446164025, 8446164027, 8446164024, 8446164022, 8446164026, 8446164023, 8446164020, 8446164021, 8446164018, 8446164019, 8446123715, 8446164017, 8446123716, 8446123714];;;909665282;-72.55813756732817;-38.72063889170641;[{'lat': -38.7222741, 'lon': -72.5594473}, {'lat': -38.7221398, 'lon': -72.5593301}, {'lat': -38.7220073, 'lon': -72.5592095}, {'lat': -38.7218558, 'lon': -72.5590655}, {'lat': -38.7217823, 'lon': -72.5589899}, {'lat': -38.721707, 'lon': -72.5589171}, {'lat': -38.7215772, 'lon': -72.5588018}, {'lat': -38.7214767, 'lon': -72.5587193}, {'lat': -38.7213742, 'lon': -72.5586408}, {'lat': -38.7210058, 'lon': -72.5583625}, {'lat': -38.7206355, 'lon': -72.5580883}, {'lat': -38.7202373, 'lon': -72.5577808}, {'lat': -38.7198361, 'lon': -72.5574794}, {'lat': -38.7194322, 'lon': -72.5571844}, {'lat': -38.7187144, 'lon': -72.5566882}];-72.5594473;-38.7222741;-72.5566882;-38.7187144
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[8557086137, 8557086138];;;921699986;-72.5784869;-38.73652535;[{'lat': -38.7359475, 'lon': -72.577844}, {'lat': -38.7371032, 'lon': -72.5791298}];-72.5791298;-38.7371032;-72.577844;-38.7359475
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[8557086139, 8557086140];;;921699987;-72.57855545000001;-38.73647785;[{'lat': -38.7359033, 'lon': -72.5779078}, {'lat': -38.7370524, 'lon': -72.5792031}];-72.5792031;-38.7370524;-72.5779078;-38.7359033
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[7383382861, 7383382870, 5416510988, 8557086136, 5416487041, 8557086135, 8557086137];;;921699988;-72.5771165021399;-38.7353694590028;[{'lat': -38.7345934, 'lon': -72.5760792}, {'lat': -38.7350045, 'lon': -72.5766425}, {'lat': -38.7353477, 'lon': -72.5771352}, {'lat': -38.735523, 'lon': -72.5773572}, {'lat': -38.7357034, 'lon': -72.5775724}, {'lat': -38.7358244, 'lon': -72.5777097}, {'lat': -38.7359475, 'lon': -72.577844}];-72.577844;-38.7359475;-72.5760792;-38.7345934
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[8557086140, 5416487032, 6148297018, 5416486856, 5416487037];;;921699989;-72.57987825857276;-38.737664847685025;[{'lat': -38.7370524, 'lon': -72.5792031}, {'lat': -38.7370738, 'lon': -72.5792273}, {'lat': -38.7383524, 'lon': -72.5806357}, {'lat': -38.7384976, 'lon': -72.5807962}, {'lat': -38.7388814, 'lon': -72.5812188}];-72.5812188;-38.7388814;-72.5792031;-38.7370524
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[5416486866, 8557086141];;;921699990;-72.57925275;-38.73794665;[{'lat': -38.7378861, 'lon': -72.5791314}, {'lat': -38.7380072, 'lon': -72.5793741}];-72.5793741;-38.7380072;-72.5791314;-38.7378861
way;;;;;;;;;;rail;;;;;;1676;no;;;;;;;;[5416486892, 8557086142];;;921699991;-72.57930114999999;-38.7378981;[{'lat': -38.7378312, 'lon': -72.5791911}, {'lat': -38.737965, 'lon': -72.5794112}];-72.5794112;-38.737965;-72.5791911;-38.7378312
way;;;;;main;;;;;rail;;1;;;Línea Central Sur;1676;no;;;Línea Troncal Sur;;;;;[1852501209, 728171585, 728171584, 8826162117, 728171586, 728171583, 939826489, 11938127023, 728171581, 9183161263, 9183161262, 9183161261, 9183036867, 9183161260, 9183161259, 9183161258, 9183161257, 728171574, 9183161256, 11365361609, 9183161255, 728171572, 9183161254, 9183161253, 9183161252, 7231537833];;;953591844;-72.60400190895986;-38.76243306305192;[{'lat': -38.7573896, 'lon': -72.5964504}, {'lat': -38.7583393, 'lon': -72.5980222}, {'lat': -38.7590917, 'lon': -72.599247}, {'lat': -38.7594802, 'lon': -72.5998634}, {'lat': -38.759497, 'lon': -72.5998901}, {'lat': -38.7605648, 'lon': -72.6017212}, {'lat': -38.7611106, 'lon': -72.6025465}, {'lat': -38.7624935, 'lon': -72.604811}, {'lat': -38.7632719, 'lon': -72.6060866}, {'lat': -38.7634004, 'lon': -72.606295}, {'lat': -38.7635354, 'lon': -72.6064966}, {'lat': -38.7636766, 'lon': -72.606691}, {'lat': -38.7638238, 'lon': -72.606878}, {'lat': -38.7639622, 'lon': -72.6070406}, {'lat': -38.764105, 'lon': -72.6071967}, {'lat': -38.7642523, 'lon': -72.6073459}, {'lat': -38.7644036, 'lon': -72.6074882}, {'lat': -38.764559, 'lon': -72.6076232}, {'lat': -38.7647605, 'lon': -72.6077632}, {'lat': -38.7648447, 'lon': -72.607816}, {'lat': -38.7649664, 'lon': -72.6078923}, {'lat': -38.7651762, 'lon': -72.6080103}, {'lat': -38.7653613, 'lon': -72.6081037}, {'lat': -38.7655489, 'lon': -72.6081885}, {'lat': -38.7657388, 'lon': -72.6082645}, {'lat': -38.7659306, 'lon': -72.6083317}];-72.6083317;-38.7659306;-72.5964504;-38.7573896
way;;;;;main;;;;;rail;;1;;;Línea Central Sur;1676;no;;;Línea Troncal Sur;;;;;[11824024290, 11824024289, 11824024291, 11824024288, 11824024287, 728171559, 11824024293, 728171560, 11824024292, 728171554, 728171555, 728171556, 11824024295, 11824024296, 11824024294, 728171552, 11824024297, 728171551, 728171549, 728171550, 11824024285, 11824024286, 11824024284, 1515920432];;;1273269140;-72.60866669052558;-38.78019623557069;[{'lat': -38.7767698, 'lon': -72.6066658}, {'lat': -38.7770545, 'lon': -72.6067124}, {'lat': -38.7772419, 'lon': -72.606753}, {'lat': -38.7774158, 'lon': -72.606797}, {'lat': -38.7775887, 'lon': -72.6068471}, {'lat': -38.7777605, 'lon': -72.6069032}, {'lat': -38.7780033, 'lon': -72.6069872}, {'lat': -38.7782435, 'lon': -72.6070829}, {'lat': -38.7784249, 'lon': -72.6071638}, {'lat': -38.7786045, 'lon': -72.6072514}, {'lat': -38.7787888, 'lon': -72.6073458}, {'lat': -38.7789711, 'lon': -72.6074557}, {'lat': -38.7791471, 'lon': -72.6075641}, {'lat': -38.7793203, 'lon': -72.6076797}, {'lat': -38.779487, 'lon': -72.6077997}, {'lat': -38.7796507, 'lon': -72.6079264}, {'lat': -38.7802382, 'lon': -72.608377}, {'lat': -38.7811081, 'lon': -72.6090429}, {'lat': -38.7828193, 'lon': -72.6103443}, {'lat': -38.783799, 'lon': -72.6110955}, {'lat': -38.7840727, 'lon': -72.6113006}, {'lat': -38.7843426, 'lon': -72.6115139}, {'lat': -38.7845895, 'lon': -72.611719}, {'lat': -38.7848329, 'lon': -72.611931}];-72.611931;-38.7848329;-72.6066658;-38.7767698
way;;;;;main;;;;;rail;;1;;;Línea Central Sur;1676;no;;;Línea Troncal Sur;;;;;[728171558, 11824024290];;;1273269141;-72.6066591;-38.77672355;[{'lat': -38.7766773, 'lon': -72.6066524}, {'lat': -38.7767698, 'lon': -72.6066658}];-72.6066658;-38.7767698;-72.6066524;-38.7766773
way;;;;;main;;;;;rail;;1;;;Línea Central Sur;1676;no;;;Línea Troncal Sur;;;;;[11824024083, 11824024082];;;1273269143;-72.6191694;-38.79498255;[{'lat': -38.7949454, 'lon': -72.6191528}, {'lat': -38.7950197, 'lon': -72.619186}];-72.619186;-38.7950197;-72.6191528;-38.7949454
way;;;;;main;;;;;rail;;1;;;Línea Central Sur;1676;no;;;Línea Troncal Sur;;;;;[1515920435, 11824024126, 11824024130, 728171548, 11824023999, 728171545, 11824024282, 11824024283, 728171547, 9026757921, 9026757920, 9026757919, 728171546, 9026751215, 9026757918, 9026757917, 9026751216, 728171543, 728171542, 11824024083];;;1273269144;-72.61640788406312;-38.79051286485529;[{'lat': -38.7858156, 'lon': -72.6128134}, {'lat': -38.7861491, 'lon': -72.6131111}, {'lat': -38.7863541, 'lon': -72.6132997}, {'lat': -38.7866379, 'lon': -72.613556}, {'lat': -38.7871657, 'lon': -72.6140326}, {'lat': -38.7881279, 'lon': -72.6149015}, {'lat': -38.7890468, 'lon': -72.6157424}, {'lat': -38.7895025, 'lon': -72.6161514}, {'lat': -38.789883, 'lon': -72.6164773}, {'lat': -38.7901538, 'lon': -72.6167053}, {'lat': -38.7904545, 'lon': -72.6169379}, {'lat': -38.7907382, 'lon': -72.6171348}, {'lat': -38.7910258, 'lon': -72.6173219}, {'lat': -38.7910924, 'lon': -72.6173624}, {'lat': -38.7913099, 'lon': -72.6174831}, {'lat': -38.791612, 'lon': -72.6176481}, {'lat': -38.7918419, 'lon': -72.6177715}, {'lat': -38.7921221, 'lon': -72.6179016}, {'lat': -38.7935677, 'lon': -72.6185453}, {'lat': -38.7949454, 'lon': -72.6191528}];-72.6191528;-38.7949454;-72.6128134;-38.7858156
node;es:Estación Padre Las Casas 2;Q104627041;yes;https://www.efe.cl/;;yes;2023-11-21;https://www.efe.cl/category/efe-sur/;;halt;halt;;EFE Sur;Metrotren Araucanía;Padre Las Casas-Paradero;;;2023-12-08;no;Paradero Padre Las Casas;no;Villa Alegre;;Padre Las Casas;;-72.6047818;-38.7625226;8826162118;;;;;;;
node;es:Estación Cajón;Q5841259;yes;;;yes;2023-12-06;https://www.efe.cl/nuestros-servicios/victoria-temuco/;;halt;halt;;EFE Sur;Tren Victoria-Temuco;Cajón-Paradero;;;2023-12-08;;;;Libertad;;Vilcún;;-72.509104;-38.6798683;11403883709;;;;;;;
way;;;;;;yes;;;;platform;platform;;;;;;;;;;;;;;[11365361610, 11365361611];;;1225554863;-72.60472295;-38.7625332;[{'lat': -38.7627818, 'lon': -72.6051444}, {'lat': -38.7622846, 'lon': -72.6043015}];-72.6051444;-38.7627818;-72.6043015;-38.7622846
way;;;;;;yes;;;;platform;platform;;EFE Sur;Tren Victoria-Temuco;;;;;;;;;;;[11403883720, 11403883721];;;1229752944;-72.5090527;-38.67991155;[{'lat': -38.6796624, 'lon': -72.5087818}, {'lat': -38.6801607, 'lon': -72.5093236}];-72.5093236;-38.6801607;-72.5087818;-38.6796624
node;es:Estación Temuco;Q5845083;;;;yes;;;TM;station;station;;EFE;Tren Victoria-Temuco;Temuco;;;;;;;Avenida Barros Arana;29;Temuco;;-72.5791543;-38.7369258;10956639396;;;;;;;
node;;;;;;;;;PP;station;;;;;Padre Las Casas;;;;;;;;;;;-72.5911241;-38.7543294;12049657227;;;;;;;
node;;;;;;yes;;;;stop;stop_position;;;;Temuco;;;;;;;;;;;-72.5787494;-38.7368523;672572151;;;;;;;
node;es:Estación Huérfanos;Q107240524;;;;yes;;;;stop;stop_position;;EFE;Metrotren Araucanía;Huérfanos;;;;;;;;;;;-72.5567985;-38.7184308;8826157916;;;;;;;
node;es:Estación Padre Las Casas;Q5844033;;;;yes;;;;stop;stop_position;;EFE;Metrotren Araucanía;Padre Las Casas;;;;;;;Avenida Maquehue;;Padre Las Casas;;-72.5998634;-38.7594802;8826162117;;;;;;;
node;;;;;;yes;;;;stop;stop_position;;;;Padre Las Casas;;;;;;;;;;;-72.604811;-38.7624935;11938127023;;;;;;;
